,filename,dataDate,dataTime,P1,yearOfCentury,month,day,hour,minute,numberOfCodedValues,validDate,analDate
968,HIRLAM_C11_201302281200+053H00M,20130228,1200,53,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
969,HIRLAM_C11_201302281200+054H00M,20130228,1200,54,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
970,HIRLAM_C11_201302281200+055H00M,20130228,1200,55,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
971,HIRLAM_C11_201302281200+056H00M,20130228,1200,56,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
972,HIRLAM_C11_201302281200+057H00M,20130228,1200,57,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
973,HIRLAM_C11_201302281200+058H00M,20130228,1200,58,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
974,HIRLAM_C11_201302281200+059H00M,20130228,1200,59,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
975,HIRLAM_C11_201302281200+060H00M,20130228,1200,60,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
976,HIRLAM_C11_201302281200+061H00M,20130228,1200,51,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
977,HIRLAM_C11_201302281800+000H00M,20130228,1800,0,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
978,HIRLAM_C11_201302281800+001H00M,20130228,1800,1,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
979,HIRLAM_C11_201302281800+002H00M,20130228,1800,2,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
980,HIRLAM_C11_201302281800+003H00M,20130228,1800,3,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
981,HIRLAM_C11_201302281800+004H00M,20130228,1800,4,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
982,HIRLAM_C11_201302281800+005H00M,20130228,1800,5,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
983,HIRLAM_C11_201302281800+006H00M,20130228,1800,6,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
984,HIRLAM_C11_201302281800+007H00M,20130228,1800,7,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
985,HIRLAM_C11_201302281800+008H00M,20130228,1800,8,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
986,HIRLAM_C11_201302281800+009H00M,20130228,1800,9,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
987,HIRLAM_C11_201302281800+010H00M,20130228,1800,10,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
988,HIRLAM_C11_201302281800+011H00M,20130228,1800,11,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
989,HIRLAM_C11_201302281800+012H00M,20130228,1800,12,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
990,HIRLAM_C11_201302281800+013H00M,20130228,1800,13,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
991,HIRLAM_C11_201302281800+014H00M,20130228,1800,14,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
992,HIRLAM_C11_201302281800+015H00M,20130228,1800,15,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
993,HIRLAM_C11_201302281800+016H00M,20130228,1800,16,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
994,HIRLAM_C11_201302281800+017H00M,20130228,1800,17,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
995,HIRLAM_C11_201302281800+018H00M,20130228,1800,18,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
996,HIRLAM_C11_201302281800+019H00M,20130228,1800,19,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
997,HIRLAM_C11_201302281800+020H00M,20130228,1800,20,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
998,HIRLAM_C11_201302281800+021H00M,20130228,1800,21,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
999,HIRLAM_C11_201302281800+022H00M,20130228,1800,22,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1000,HIRLAM_C11_201302281800+023H00M,20130228,1800,23,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1001,HIRLAM_C11_201302281800+024H00M,20130228,1800,24,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1002,HIRLAM_C11_201302281800+025H00M,20130228,1800,25,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1003,HIRLAM_C11_201302281800+026H00M,20130228,1800,26,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1004,HIRLAM_C11_201302281800+027H00M,20130228,1800,27,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1005,HIRLAM_C11_201302281800+028H00M,20130228,1800,28,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1006,HIRLAM_C11_201302281800+029H00M,20130228,1800,29,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1007,HIRLAM_C11_201302281800+030H00M,20130228,1800,30,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1008,HIRLAM_C11_201302281800+031H00M,20130228,1800,31,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1009,HIRLAM_C11_201302281800+032H00M,20130228,1800,32,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1010,HIRLAM_C11_201302281800+033H00M,20130228,1200,33,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
1011,HIRLAM_C11_201302281800+034H00M,20130228,1800,34,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1012,HIRLAM_C11_201302281800+035H00M,20130228,1800,35,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1013,HIRLAM_C11_201302281800+036H00M,20130228,1800,36,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1014,HIRLAM_C11_201302281800+037H00M,20130228,1800,37,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1015,HIRLAM_C11_201302281800+038H00M,20130228,1800,38,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1016,HIRLAM_C11_201302281800+039H00M,20130228,1800,39,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1017,HIRLAM_C11_201302281800+040H00M,20130228,1800,40,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1018,HIRLAM_C11_201302281800+041H00M,20130228,1800,41,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1019,HIRLAM_C11_201302281800+042H00M,20130228,1800,42,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1020,HIRLAM_C11_201302281800+043H00M,20130228,1800,43,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1021,HIRLAM_C11_201302281800+044H00M,20130228,1800,44,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1022,HIRLAM_C11_201302281800+045H00M,20130228,1800,45,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1023,HIRLAM_C11_201302281800+046H00M,20130228,1800,46,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1024,HIRLAM_C11_201302281800+047H00M,20130228,1800,47,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1025,HIRLAM_C11_201302281800+048H00M,20130228,1800,48,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1026,HIRLAM_C11_201302281800+049H00M,20130228,1800,49,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1027,HIRLAM_C11_201302281800+050H00M,20130228,1800,50,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1028,HIRLAM_C11_201302281800+051H00M,20130228,1800,51,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1029,HIRLAM_C11_201302281800+052H00M,20130228,1800,52,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1030,HIRLAM_C11_201302281800+053H00M,20130228,1800,53,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1031,HIRLAM_C11_201302281800+054H00M,20130228,1800,54,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1032,HIRLAM_C11_201302281800+055H00M,20130228,1800,55,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1033,HIRLAM_C11_201302281800+056H00M,20130228,1800,56,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1034,HIRLAM_C11_201302281800+057H00M,20130228,1800,57,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1035,HIRLAM_C11_201302281800+058H00M,20130228,1800,58,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1036,HIRLAM_C11_201302281800+059H00M,20130228,1800,59,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1037,HIRLAM_C11_201302281800+060H00M,20130228,1800,60,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1038,HIRLAM_C11_201302281800+060H30M,20130228,1800,60,13,2,28,18,0,367236,validDateKeyError,analDateKeyError
1039,HIRLAM_C11_201303010000+000H00M,20130301,0,0,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1040,HIRLAM_C11_201303010000+001H00M,20130301,0,1,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1041,HIRLAM_C11_201303010000+002H00M,20130301,0,2,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1042,HIRLAM_C11_201303010000+003H00M,20130301,0,3,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1043,HIRLAM_C11_201303010000+004H00M,20130301,0,4,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1044,HIRLAM_C11_201303010000+005H00M,20130301,0,5,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1045,HIRLAM_C11_201303010000+006H00M,20130301,0,6,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1046,HIRLAM_C11_201303010000+007H00M,20130301,0,7,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1047,HIRLAM_C11_201303010000+008H00M,20130301,0,8,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1048,HIRLAM_C11_201303010000+009H00M,20130301,0,9,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1049,HIRLAM_C11_201303010000+010H00M,20130301,0,10,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1050,HIRLAM_C11_201303010000+011H00M,20130301,0,11,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1051,HIRLAM_C11_201303010000+012H00M,20130301,0,12,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1052,HIRLAM_C11_201303010000+013H00M,20130301,0,13,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1053,HIRLAM_C11_201303010000+014H00M,20130301,0,14,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1054,HIRLAM_C11_201303010000+015H00M,20130301,0,15,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1055,HIRLAM_C11_201303010000+016H00M,20130301,0,16,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1056,HIRLAM_C11_201303010000+017H00M,20130301,0,17,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1057,HIRLAM_C11_201303010000+018H00M,20130301,0,18,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1058,HIRLAM_C11_201303010000+019H00M,20130301,0,19,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1059,HIRLAM_C11_201303010000+020H00M,20130301,0,20,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1060,HIRLAM_C11_201303010000+021H00M,20130301,0,21,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1061,HIRLAM_C11_201303010000+022H00M,20130301,0,22,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1062,HIRLAM_C11_201303010000+023H00M,20130301,0,23,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1063,HIRLAM_C11_201303010000+024H00M,20130301,0,24,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1064,HIRLAM_C11_201303010000+025H00M,20130301,0,25,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1065,HIRLAM_C11_201303010000+026H00M,20130301,0,26,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1066,HIRLAM_C11_201303010000+027H00M,20130301,0,27,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1067,HIRLAM_C11_201303010000+028H00M,20130301,0,28,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1068,HIRLAM_C11_201303010000+029H00M,20130301,0,29,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1069,HIRLAM_C11_201303010000+030H00M,20130301,0,30,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1070,HIRLAM_C11_201303010000+031H00M,20130301,0,31,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1071,HIRLAM_C11_201303010000+032H00M,20130301,0,32,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1072,HIRLAM_C11_201303010000+033H00M,20130301,0,33,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1073,HIRLAM_C11_201303010000+034H00M,20130301,0,34,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1074,HIRLAM_C11_201303010000+035H00M,20130301,0,35,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1075,HIRLAM_C11_201303010000+036H00M,20130301,0,36,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1076,HIRLAM_C11_201303010000+037H00M,20130301,0,37,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1077,HIRLAM_C11_201303010000+038H00M,20130301,0,38,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1078,HIRLAM_C11_201303010000+039H00M,20130301,0,39,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1079,HIRLAM_C11_201303010000+040H00M,20130301,0,40,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1080,HIRLAM_C11_201303010000+041H00M,20130301,0,41,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1081,HIRLAM_C11_201303010000+042H00M,20130301,0,42,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1082,HIRLAM_C11_201303010000+043H00M,20130301,0,44,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1083,HIRLAM_C11_201303010000+044H00M,20130301,0,44,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1084,HIRLAM_C11_201303010000+045H00M,20130301,0,45,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1085,HIRLAM_C11_201303010000+046H00M,20130301,0,46,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1086,HIRLAM_C11_201303010000+047H00M,20130301,0,47,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1087,HIRLAM_C11_201303010000+048H00M,20130301,0,48,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1088,HIRLAM_C11_201303010000+049H00M,20130301,0,49,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1089,HIRLAM_C11_201303010000+050H00M,20130301,0,50,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1090,HIRLAM_C11_201303010000+051H00M,20130301,0,51,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1091,HIRLAM_C11_201303010000+052H00M,20130301,0,52,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1092,HIRLAM_C11_201303010000+053H00M,20130301,0,53,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1093,HIRLAM_C11_201303010000+054H00M,20130301,0,54,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1094,HIRLAM_C11_201303010000+055H00M,20130301,0,55,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1095,HIRLAM_C11_201303010000+056H00M,20130301,0,56,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1096,HIRLAM_C11_201303010000+057H00M,20130301,0,57,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1097,HIRLAM_C11_201303010000+058H00M,20130301,0,58,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1098,HIRLAM_C11_201303010000+059H00M,20130301,0,59,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1099,HIRLAM_C11_201303010000+060H00M,20130301,0,60,13,3,1,0,0,367236,validDateKeyError,analDateKeyError
1100,HIRLAM_C11_201303010600+000H00M,20130301,600,0,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1101,HIRLAM_C11_201303010600+001H00M,20130301,600,1,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1102,HIRLAM_C11_201303010600+002H00M,20130301,600,2,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1103,HIRLAM_C11_201303010600+003H00M,20130301,600,3,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1104,HIRLAM_C11_201303010600+004H00M,20130301,600,4,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1105,HIRLAM_C11_201303010600+005H00M,20130301,600,5,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1106,HIRLAM_C11_201303010600+006H00M,20130301,600,6,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1107,HIRLAM_C11_201303010600+007H00M,20130301,600,7,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1108,HIRLAM_C11_201303010600+008H00M,20130301,600,8,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1109,HIRLAM_C11_201303010600+009H00M,20130301,600,9,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1110,HIRLAM_C11_201303010600+010H00M,20130301,600,10,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1111,HIRLAM_C11_201303010600+011H00M,20130301,600,11,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1112,HIRLAM_C11_201303010600+012H00M,20130301,600,12,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1113,HIRLAM_C11_201303010600+013H00M,20130301,600,13,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1114,HIRLAM_C11_201303010600+014H00M,20130301,600,14,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1115,HIRLAM_C11_201303010600+015H00M,20130301,600,15,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1116,HIRLAM_C11_201303010600+016H00M,20130301,600,16,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1117,HIRLAM_C11_201303010600+017H00M,20130301,600,17,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1118,HIRLAM_C11_201303010600+018H00M,20130301,600,18,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1119,HIRLAM_C11_201303010600+019H00M,20130301,600,19,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1120,HIRLAM_C11_201303010600+020H00M,20130301,600,20,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1121,HIRLAM_C11_201303010600+021H00M,20130301,600,21,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1122,HIRLAM_C11_201303010600+022H00M,20130301,600,22,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1123,HIRLAM_C11_201303010600+023H00M,20130301,600,23,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1124,HIRLAM_C11_201303010600+024H00M,20130301,600,24,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1125,HIRLAM_C11_201303010600+025H00M,20130301,600,25,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1126,HIRLAM_C11_201303010600+026H00M,20130301,600,26,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1127,HIRLAM_C11_201303010600+027H00M,20130301,600,27,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1128,HIRLAM_C11_201303010600+028H00M,20130301,600,28,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1129,HIRLAM_C11_201303010600+029H00M,20130301,600,29,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1130,HIRLAM_C11_201303010600+030H00M,20130301,600,30,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1131,HIRLAM_C11_201303010600+031H00M,20130301,600,31,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1132,HIRLAM_C11_201303010600+032H00M,20130301,600,32,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1133,HIRLAM_C11_201303010600+033H00M,20130301,600,33,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1134,HIRLAM_C11_201303010600+034H00M,20130301,600,34,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1135,HIRLAM_C11_201303010600+035H00M,20130301,600,35,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1136,HIRLAM_C11_201303010600+036H00M,20130301,600,36,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1137,HIRLAM_C11_201303010600+037H00M,20130301,600,37,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1138,HIRLAM_C11_201303010600+038H00M,20130301,600,38,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1139,HIRLAM_C11_201303010600+039H00M,20130301,600,39,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1140,HIRLAM_C11_201303010600+040H00M,20130301,600,40,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1141,HIRLAM_C11_201303010600+041H00M,20130301,600,41,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1142,HIRLAM_C11_201303010600+042H00M,20130301,600,42,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1143,HIRLAM_C11_201303010600+043H00M,20130301,600,43,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1144,HIRLAM_C11_201303010600+044H00M,20130301,600,44,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1145,HIRLAM_C11_201303010600+045H00M,20130301,600,45,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1146,HIRLAM_C11_201303010600+046H00M,20130301,600,46,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1147,HIRLAM_C11_201303010600+047H00M,20130301,600,47,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1148,HIRLAM_C11_201303010600+048H00M,20130301,600,48,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1149,HIRLAM_C11_201303010600+049H00M,20130301,600,49,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1150,HIRLAM_C11_201303010600+050H00M,20130301,600,50,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1151,HIRLAM_C11_201303010600+051H00M,20130301,600,51,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1152,HIRLAM_C11_201303010600+052H00M,20130301,600,52,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1153,HIRLAM_C11_201303010600+053H00M,20130301,600,53,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1154,HIRLAM_C11_201303010600+054H00M,20130301,600,54,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1155,HIRLAM_C11_201303010600+055H00M,20130301,600,55,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1156,HIRLAM_C11_201303010600+056H00M,20130301,600,56,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1157,HIRLAM_C11_201303010600+057H00M,20130301,600,57,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1158,HIRLAM_C11_201303010600+058H00M,20130301,600,58,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1159,HIRLAM_C11_201303010600+059H00M,20130301,600,59,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1160,HIRLAM_C11_201303010600+060H00M,20130301,600,60,13,3,1,6,0,367236,validDateKeyError,analDateKeyError
1161,MIKAEL_9912050000+001H00M,19991205,0,1,99,12,5,0,0,23004,validDateKeyError,analDateKeyError
